time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error,alpha_ems_eb_priority,alpha_ems_eb_priority_valid
4102,15.0,113.7,114.82,0.0,-1.39,-1946.0,-1717.48,-23701.22,-6300.0,-17401.22,-663.6,-14.0,-43.2221,-58.8704,-1.6483,0.753229,0.817339,0.764698,0.0,0.753229,0.817339,-6300.0,-17401.21746,0.0,-0.0025400000013178,0.764698374648515,-3.7464851498914e-07,0.734190898190051,1
4103,13.61111111111111,93.62,113.94,0.0,-1.0,-1400.0,-1192.44,-14932.0,-6300.0,-8632.0,-663.6,-14.0,-21.4406,-37.0889,-1.6483,0.753356,0.818957,0.765092,0.0,0.753356,0.818957,-6300.0,-8631.985560000001,0.0,-0.0144399999990127,0.7650921167730032,-1.1677300315593443e-07,0.5780873292258237,1
4104,12.61111111111111,80.36,113.37,0.0,-0.42,-588.0,-394.27,-4574.41,-4574.41,-0.0,-481.8379,-10.1654,-0.0,-11.3622,-1.1968,0.753484,0.81976,0.765341,0.0,0.753484,0.81976,-4574.43,-0.0,0.0200000000004365,0.0,0.7653408752800651,1.247199349352357e-07,0.0,1
4105,12.19444444444444,75.14,113.14,0.0,-0.39,-546.0,-357.72,-4013.22,-4013.22,-0.0,-422.7258,-8.9183,-0.0,-9.9683,-1.05,0.753577,0.81976,0.765417,0.0,0.753577,0.81976,-4013.235,-0.0,0.0150000000003274,0.0,0.7654172374413144,-2.37441314387965e-07,0.0,1
4106,11.80555555555556,70.43,112.93,0.0,-0.81,-1134.0,-950.64,-10325.0,-6300.0,-4025.0,-663.6,-14.0,-9.9975,-25.6458,-1.6483,0.753658,0.81976,0.765484,0.0,0.753658,0.81976,-6300.0,-4024.993500000001,0.0,-0.0064999999995052,0.765483746420467,2.53579533038284e-07,0.3898305084745763,1
4107,11.0,61.14,112.53,0.0,0.0,0.0,173.67,2076.49,2076.49,0.0,218.7236,4.6144,0.0,5.1577,0.5433,0.753786,0.820134,0.765656,0.0,0.753786,0.820134,2076.48,0.0,0.0099999999997635,0.0,0.765655756187485,2.438125149550885e-07,0.0,1
4108,11.0,61.14,112.53,0.0,0.19,266.0,439.67,5256.92,5256.92,-0.0,553.7289,11.682,-0.0,13.0574,1.3754,0.753744,0.820134,0.765621,0.0,0.753744,0.820134,5256.900000000001,-0.0,0.019999999999527,0.0,0.7656212700501467,-2.70050146689016e-07,-0.0,1
4109,11.19444444444444,63.32,112.63,0.0,0.0,0.0,175.95,2140.93,2140.93,0.0,225.5113,4.7576,0.0,5.3178,0.5601,0.753637,0.820134,0.765534,0.0,0.753637,0.820134,2140.92,0.0,0.0099999999997635,0.0,0.7655334125097848,5.874902152536166e-07,0.0,1
4110,11.19444444444444,63.32,112.63,0.0,0.0,0.0,175.95,2140.93,2140.93,0.0,225.5113,4.7576,0.0,5.3178,0.5601,0.753594,0.820134,0.765498,0.0,0.753594,0.820134,2140.92,0.0,0.0099999999997635,0.0,0.7654981052739382,-1.0527393823345221e-07,0.0,1
4111,11.19444444444444,63.32,112.63,0.0,0.19,266.0,441.95,5377.59,5377.59,0.0,566.4395,11.9502,0.0,13.3572,1.407,0.75355,0.820134,0.765462,0.0,0.75355,0.820134,5377.59,0.0,0.0,0.0,0.7654619769395838,2.3060416132203443e-08,0.0,1
4112,11.38888888888889,65.54,112.72,0.0,1.22,1708.0,1886.26,23350.45,12600.0,10750.45,1327.2,28.0,26.7026,57.9991,3.2966,0.753441,0.820134,0.765373,0.0,0.753441,0.820134,12600.0,10750.46676,0.0,-0.0167600000004313,0.7653724772022057,5.22797794277885e-07,0.4603958381958378,1
4113,12.61111111111111,80.36,113.37,0.0,0.58,812.0,1005.73,13786.27,12600.0,1186.27,1327.2,28.0,2.9465,34.2431,3.2966,0.753186,0.819134,0.764984,4.547473508864641e-13,0.753186,0.819134,12600.0,1186.2609,0.0,0.0090999999999894,0.7649841955907076,-1.955907076300889e-07,0.08604720493650567,1
4114,13.19444444444444,87.97,113.7,0.0,0.81,1134.0,1335.67,19155.89,12600.0,6555.89,1327.2,28.0,16.2839,47.5805,3.2966,0.752931,0.819024,0.764755,-9.094947017729282e-13,0.752931,0.819024,12600.0,6555.89814,0.0,-0.0081399999999121,0.7647551363070395,-1.3630703954436998e-07,0.34223886230292616,1
4115,14.0,99.04,114.18,0.0,0.19,266.0,479.22,7292.48,7292.48,0.0,768.1412,16.2055,0.0,18.1135,1.908,0.752676,0.818414,0.764436,0.0,0.752676,0.818414,7292.475,0.0,0.0049999999991996,0.0,0.7644366262773994,-6.262773993848114e-07,0.0,1
4116,14.19444444444444,101.81,114.3,0.0,0.42,588.0,804.11,12406.4,12406.4,-0.0,1306.8075,27.5698,-0.0,30.8157,3.2459,0.752528,0.818414,0.764315,0.0,0.752528,0.818414,12406.41,-0.0,-0.0100000000002182,0.0,0.7643151036982071,-1.0369820713229673e-07,-0.0,1
4117,14.61111111111111,107.88,114.56,0.0,0.39,546.0,768.44,12204.09,12204.09,-0.0,1285.4975,27.1202,-0.0,30.3132,3.193,0.752276,0.818414,0.764109,0.0,0.752276,0.818414,12204.09,-0.0,0.0,0.0,0.7641081868741768,8.131258232291216e-07,-0.0,1
4118,15.0,113.7,114.82,0.0,-0.19,-266.0,-37.48,-517.22,-517.22,0.0,-54.4805,-1.1494,0.0,-1.2847,-0.1353,0.752029,0.818414,0.763906,0.0,0.752029,0.818414,-517.23,0.0,0.0099999999999909,0.0,0.763905375542687,6.244573129698949e-07,-0.0,1
4119,14.80555555555555,110.77,114.69,0.0,-0.42,-588.0,-362.54,-4938.2,-4938.2,-0.0,-520.1571,-10.9738,-0.0,-12.2658,-1.292,0.75204,0.818414,0.763914,0.0,0.75204,0.818414,-4938.21,-0.0,0.0100000000002182,0.0,0.7639144076262756,-4.076262756225191e-07,0.0,1
4120,14.38888888888889,104.62,114.42,0.0,-0.58,-812.0,-592.96,-7849.48,-6300.0,-1549.48,-663.6,-14.0,-3.8487,-19.497,-1.6483,0.75214,0.818414,0.763996,4.547473508864641e-13,0.75214,0.818414,-6300.0,-1549.48662,0.0,0.0066200000001117,0.7639965174770812,-5.174770811855467e-07,0.19739906337744667,1
4121,13.80555555555556,96.31,114.06,0.0,0.0,0.0,210.37,3156.82,3156.82,-0.0,332.5184,7.0152,-0.0,7.8411,0.8259,0.752267,0.818558,0.764127,0.0,0.752267,0.818558,3156.84,-0.0,-0.0199999999999818,0.0,0.7641265588024443,4.411975557117032e-07,-0.0,1
4122,13.80555555555556,96.31,114.06,0.0,-0.42,-588.0,-377.63,-4796.32,-4796.32,-0.0,-505.2124,-10.6585,-0.0,-11.9134,-1.2549,0.752203,0.818558,0.764074,0.0,0.752203,0.818558,-4796.325,-0.0,0.0050000000001091,0.0,0.7640740084979286,-8.497928583039993e-09,0.0,1
4123,13.38888888888889,90.58,113.81,0.0,-0.58,-812.0,-607.61,-7484.4,-6300.0,-1184.4,-663.6,-14.0,-2.9419,-18.5902,-1.6483,0.752301,0.818558,0.764154,4.547473508864641e-13,0.752301,0.818558,-6300.0,-1184.40894,0.0,0.0089399999999386,0.7641544761517183,-4.761517182760855e-07,0.15824915824915828,1
4124,12.80555555555556,82.86,113.48,0.0,-1.61,-2254.0,-2057.66,-24241.52,-6300.0,-17941.52,-663.6,-14.0,-44.5641,-60.2124,-1.6483,0.752428,0.818668,0.764279,0.0,0.752428,0.818668,-6300.0,-17941.506660000003,0.0,-0.0133399999976973,0.7642784348263552,5.65173644884176e-07,0.740115306300925,1
4125,11.19444444444444,63.32,112.63,0.0,-2.39,-3346.0,-3170.05,-32647.99,-6300.0,-26347.99,-663.6,-14.0,-65.4446,-81.0929,-1.6483,0.752556,0.820337,0.764682,0.0,0.752556,0.820337,-6300.0,-26347.99596,0.0,0.0059599999985948,0.7646821220254405,-1.2202544052986042e-07,0.8070325309460092,1
4126,8.805555555555555,39.18,111.58,0.0,-2.61,-3654.0,-3503.24,-28380.13,-6300.0,-22080.13,-663.6,-14.0,-54.8438,-70.4921,-1.6483,0.752684,0.822787,0.765225,0.0,0.752684,0.822787,-6300.0,-22080.11388,0.0,-0.0161200000002281,0.7652255312897339,-5.312897338738409e-07,0.7780137018399845,1
4127,6.194444444444445,19.39,110.72,0.0,-1.0,-1400.0,-1269.89,-7236.96,-6300.0,-936.96,-663.6,-14.0,-2.3273,-17.9756,-1.6483,0.752811,0.82484,0.765697,0.0,0.752811,0.82484,-6300.0,-936.9709800000002,0.0,0.0109800000001314,0.7656970955632176,-9.556321767245637e-08,0.12946872720037142,1
4128,5.194444444444444,13.63,110.46,0.0,-1.19,-1666.0,-1541.91,-7368.62,-6300.0,-1068.62,-663.6,-14.0,-2.6543,-18.3026,-1.6483,0.752939,0.824927,0.765818,0.0,0.752939,0.824927,-6300.0,-1068.62118,0.0,0.001180000000204,0.765817760602048,2.3939795201766145e-07,0.14502308437672182,1
4129,4.0,8.09,110.22,0.0,-1.0,-1400.0,-1281.69,-4716.62,-4716.62,0.0,-496.8173,-10.4814,0.0,-11.7154,-1.234,0.753066,0.825027,0.76594,0.0,0.753066,0.825027,-4716.63,0.0,0.0100000000002182,0.0,0.7659399302617654,6.97382345205e-08,-0.0,1
4130,3.0,4.55,110.07,0.0,0.19,266.0,380.62,1241.15,1241.15,-0.0,130.7345,2.7581,-0.0,3.0828,0.3247,0.753162,0.825027,0.766019,0.0,0.753162,0.825027,1241.1450000000002,-0.0,0.0049999999998817,0.0,0.7660187557185388,2.442814611702815e-07,-0.0,1
4131,3.194444444444444,5.16,110.1,0.0,0.81,1134.0,1249.26,4337.71,4337.71,0.0,456.9055,9.6394,0.0,10.7742,1.1349,0.753137,0.825027,0.765998,0.0,0.753137,0.825027,4337.7300000000005,0.0,-0.0200000000004365,0.0,0.7659982282558374,-2.2825583745333946e-07,0.0,1
4132,4.0,8.09,110.22,0.0,1.19,1666.0,1784.31,7757.87,7757.87,0.0,817.1623,17.2397,0.0,19.2694,2.0297,0.753049,0.825027,0.765926,0.0,0.753049,0.825027,7757.865,0.0,0.0050000000001091,0.0,0.7659259715871285,2.8412871500016482e-08,0.0,1
4133,5.194444444444444,13.63,110.46,0.0,2.19,3066.0,3190.09,18011.68,12600.0,5411.68,1327.2,28.0,13.4418,44.7384,3.2966,0.752892,0.825027,0.765797,0.0,0.752892,0.825027,12600.0,5411.668680000001,0.0,0.011319999999614,0.7657970591213636,-5.912136369357057e-08,0.30045392767359846,1
4134,7.388888888888889,27.59,111.07,0.0,1.81,2534.0,2672.66,21465.21,12600.0,8865.21,1327.2,28.0,22.0199,53.3165,3.2966,0.752637,0.824524,0.765497,0.0,0.752637,0.824524,12600.0,8865.21174,0.0,-0.0017400000015186,0.7654976915513616,-6.915513616201352e-07,0.41300364636544434,1
4135,9.194444444444445,42.72,111.73,0.0,1.42,1988.0,2142.45,21411.57,12600.0,8811.57,1327.2,28.0,21.8867,53.1832,3.2966,0.752381,0.823699,0.76514,0.0,0.752381,0.823699,12600.0,8811.585420000001,0.0,-0.0154200000015407,0.7651398966024456,1.0339755440735845e-07,0.41153311036976736,1
4136,10.61111111111111,56.9,112.35,0.0,0.19,266.0,435.25,5020.1,5020.1,0.0,528.7839,11.1558,0.0,12.4692,1.3134,0.752126,0.82288,0.764784,0.0,0.752126,0.82288,5020.11,0.0,-0.0099999999993087,0.0,0.7647839961609894,3.839010664918874e-09,0.0,1
4137,10.80555555555556,59.0,112.44,0.0,-0.19,-266.0,-94.56,-940.03,-940.03,0.0,-99.0165,-2.089,0.0,-2.3349,-0.2459,0.752024,0.82288,0.7647,0.0,0.752024,0.82288,-940.05,0.0,0.0199999999999818,0.0,0.7647002441131676,-2.441131675690045e-07,-0.0,1
4138,10.61111111111111,56.9,112.35,0.0,-0.81,-1134.0,-964.75,-9418.1,-6300.0,-3118.1,-663.6,-14.0,-7.7449,-23.3932,-1.6483,0.752043,0.82288,0.764716,-4.547473508864641e-13,0.752043,0.82288,-6300.0,-3118.0967400000004,0.0,-0.0032599999994999,0.7647158449848206,1.550151793594523e-07,0.3310752699589089,1
4139,9.805555555555555,48.59,111.98,0.0,-1.0,-1400.0,-1239.43,-11181.04,-6300.0,-4881.04,-663.6,-14.0,-12.1238,-27.7721,-1.6483,0.752171,0.82317,0.764873,-9.094947017729282e-13,0.752171,0.82317,-6300.0,-4881.04188,0.0,0.0018799999998009,0.7648728270265155,1.7297348453571004e-07,0.43654615313065687,1
4140,8.805555555555555,39.18,111.58,0.0,-2.42,-3388.0,-3237.24,-26225.24,-6300.0,-19925.24,-663.6,-14.0,-49.4914,-65.1397,-1.6483,0.752299,0.823624,0.765059,0.0,0.752299,0.823624,-6300.0,-19925.23764,0.0,-0.002360000002227,0.7650591489128893,-1.4891288924179238e-07,0.7597734091280004,1
4141,6.388888888888888,20.63,110.77,0.0,-2.78,-3892.0,-3760.6,-22103.98,-6300.0,-15803.98,-663.6,-14.0,-39.2548,-54.9031,-1.6483,0.752426,0.825476,0.765495,0.0,0.752426,0.825476,-6300.0,-15803.982480000002,0.0,0.0024800000028335,0.7654947539864922,2.460135077875236e-07,0.7149834554682007,1
4142,3.611111111111111,6.59,110.16,0.0,-1.42,-1988.0,-1871.25,-6216.71,-6216.71,0.0,-654.8268,-13.8149,0.0,-15.4414,-1.6265,0.752554,0.826946,0.765863,0.0,0.752554,0.826946,-6216.705,0.0,-0.0050000000001091,0.0,0.7658628397886806,1.60211319322201e-07,-0.0,1
4143,2.194444444444445,2.43,109.98,0.0,-1.0,-1400.0,-1287.59,-2599.5,-2599.5,-0.0,-273.814,-5.7767,-0.0,-6.4568,-0.6801,0.75268,0.826946,0.765966,0.0,0.75268,0.826946,-2599.515,-0.0,0.0149999999998726,0.0,0.7659662982006958,-2.98200695802997e-07,0.0,1
4144,1.194444444444444,0.72,109.9,0.0,-0.39,-546.0,-435.38,-478.44,-478.44,-0.0,-50.3957,-1.0632,-0.0,-1.1884,-0.1252,0.752732,0.826946,0.766009,0.0,0.752732,0.826946,-478.44,-0.0,-5.684341886080803e-14,0.0,0.7660089953231147,4.676885323462443e-09,0.0,1
4145,0.8055555555555555,0.33,109.89,0.0,-0.61,-854.0,-743.78,-551.23,-551.23,-0.0,-58.0629,-1.225,-0.0,-1.3692,-0.1442,0.752742,0.826946,0.766017,0.0,0.752742,0.826946,-551.25,-0.0,0.0199999999999818,0.0,0.7660172063081954,-2.063081954162272e-07,0.0,1
4146,0.1944444444444444,0.02,109.87,0.0,-0.19,-266.0,-156.11,-27.92,-27.92,0.0,-2.9409,-0.062,0.0,-0.0693,-0.0073,0.752753,0.826946,0.766027,0.0,0.752753,0.826946,-27.9,0.0,-0.0200000000000031,0.0,0.7660262383917839,7.616082161598925e-07,,0
4147,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4148,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4149,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4150,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4151,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4152,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4153,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4154,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4155,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4156,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4157,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4158,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4159,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4160,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4161,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4162,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4163,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4164,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4165,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4166,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4167,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4168,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4169,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4170,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4171,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4172,0.0,0.0,109.87,0.0,0.19,266.0,375.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,0.0,0.0,0.0,0.0,0.766027059490292,-5.9490292025898845e-08,,0
4173,0.1944444444444444,0.02,109.87,0.0,0.39,546.0,655.89,138.62,138.62,0.0,14.6013,0.308,0.0,0.3443,0.0363,0.752754,0.826946,0.766027,0.0,0.752754,0.826946,138.6,0.0,0.0200000000000102,0.0,0.766027059490292,-5.9490292025898845e-08,0.0,1
4174,0.5833333333333334,0.17,109.88,0.0,1.97,2758.0,2868.05,1818.51,1818.51,-0.0,191.5497,4.0411,-0.0,4.5169,0.4758,0.752751,0.826946,0.766025,0.0,0.752751,0.826946,1818.495,-0.0,0.0149999999998726,0.0,0.7660245961947677,4.038052322519192e-07,-0.0,1
4175,2.555555555555555,3.3,110.02,0.0,1.78,2492.0,2605.32,7237.0,7237.0,-0.0,762.2973,16.0822,-0.0,17.9757,1.8934,0.752714,0.826946,0.765994,0.0,0.752714,0.826946,7236.99,-0.0,0.0100000000002182,0.0,0.7659942155499697,-2.1554996976203e-07,-0.0,1
4176,4.333333333333333,9.49,110.28,0.0,1.17,1638.0,1757.77,8279.35,8279.35,-0.0,872.0915,18.3986,-0.0,20.5647,2.1661,0.752568,0.826946,0.765874,0.0,0.752568,0.826946,8279.369999999999,-0.0,-0.0199999999986175,0.0,0.7658743351677936,-3.351677935192754e-07,-0.0,1
4177,5.5,15.29,110.54,0.0,0.0,0.0,125.83,752.24,752.24,-0.0,79.2359,1.6716,-0.0,1.8685,0.1968,0.7524,0.826946,0.765736,0.0,0.7524,0.826946,752.22,-0.0,0.0199999999999818,0.0,0.7657363906184401,-3.906184401492041e-07,-0.0,1
4178,5.5,15.29,110.54,0.0,0.81,1134.0,1259.83,7531.59,7531.59,-0.0,793.3275,16.7369,-0.0,18.7074,1.9705,0.752385,0.826946,0.765724,0.0,0.752385,0.826946,7531.605,-0.0,-0.0149999999994179,0.0,0.7657240741408192,-7.414081926171434e-08,-0.0,1
4179,6.305555555555555,20.09,110.75,0.0,0.78,1092.0,1222.84,8381.18,8381.18,0.0,882.8176,18.6248,0.0,20.8176,2.1928,0.752232,0.826946,0.765599,0.0,0.752232,0.826946,8381.16,0.0,0.0200000000004365,0.0,0.7655984460690866,5.539309134716675e-07,0.0,1
4180,7.083333333333333,25.35,110.97,0.0,1.19,1666.0,1802.32,13876.55,12600.0,1276.55,1327.2,28.0,3.1708,34.4673,3.2966,0.752062,0.826946,0.765459,-6.821210263296962e-13,0.752062,0.826946,12600.0,1276.56408,0.0,-0.014080000000149,0.7654588593227171,1.406772829337655e-07,0.09199332687159273,1
4181,8.277777777777779,34.62,111.38,0.0,1.17,1638.0,1784.0,16051.7,12600.0,3451.7,1327.2,28.0,8.5735,39.8701,3.2966,0.751807,0.826827,0.765228,9.094947017729282e-13,0.751807,0.826827,12600.0,3451.6911,0.0,0.0088999999998122,0.7652281899256215,-1.899256214521472e-07,0.21503641358859185,1
4182,9.444444444444445,45.07,111.83,0.0,0.81,1134.0,1290.9,13251.99,12600.0,651.99,1327.2,28.0,1.6194,32.916,3.2966,0.751552,0.826506,0.764961,-2.273736754432321e-13,0.751552,0.826506,12600.0,651.97044,0.0,0.0195599999999558,0.7649613824271531,-3.824271530561418e-07,0.049199403259435,1
4183,10.25,53.09,112.18,0.0,0.39,546.0,711.27,7924.48,7924.48,0.0,834.7119,17.61,0.0,19.6833,2.0733,0.751296,0.826446,0.764741,0.0,0.751296,0.826446,7924.5,0.0,-0.0200000000004365,0.0,0.764740447119574,5.528804259968823e-07,0.0,1
4184,10.63888888888889,57.19,112.36,0.0,0.58,812.0,981.55,11350.65,11350.65,0.0,1195.6018,25.2237,0.0,28.1934,2.9697,0.751136,0.826446,0.764609,0.0,0.751136,0.826446,11350.665,0.0,-0.0150000000012369,0.0,0.764609071358285,-7.13582850586647e-08,0.0,1
4185,11.22222222222222,63.64,112.64,0.0,0.78,1092.0,1268.28,15470.57,12600.0,2870.57,1327.2,28.0,7.1301,38.4267,3.2966,0.750906,0.826446,0.76442,-4.547473508864641e-13,0.750906,0.826446,12600.0,2870.57826,0.0,-0.0082600000000638,0.7644202187014323,-2.187014322974079e-07,0.18555037080081732,1
4186,12.0,72.77,113.04,0.0,0.81,1134.0,1319.81,17214.91,12600.0,4614.91,1327.2,28.0,11.4628,42.7593,3.2966,0.750651,0.826179,0.764163,0.0,0.750651,0.826179,12600.0,4614.92328,0.0,-0.0132800000001225,0.7641630718835288,-7.18835287960573e-08,0.2680763361527885,1
4187,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.750395,0.82575,0.763876,0.0,0.750395,0.82575,2732.8500000000004,-0.0,0.019999999999527,0.0,0.7638761219254226,-1.2192542264699568e-07,-0.0,1
4188,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.75034,0.82575,0.763831,0.0,0.75034,0.82575,2732.8500000000004,-0.0,0.019999999999527,0.0,0.7638309615074795,3.849252050436292e-08,-0.0,1
4189,12.80555555555556,82.86,113.48,0.0,-0.42,-588.0,-391.66,-4614.19,-4614.19,0.0,-486.028,-10.2538,0.0,-11.461,-1.2072,0.750284,0.82575,0.763785,0.0,0.750284,0.82575,-4614.21,0.0,0.0200000000004365,0.0,0.7637849799910283,2.0008971701734882e-08,-0.0,1
4190,12.38888888888889,77.56,113.24,0.0,0.42,588.0,778.8,10487.47,10487.47,0.0,1104.6802,23.3055,0.0,26.0494,2.7439,0.750378,0.82575,0.763862,0.0,0.750378,0.82575,10487.475,0.0,-0.0049999999991996,0.0,0.7638621632507857,-1.632507856674792e-07,0.0,1
4191,12.80555555555556,82.86,113.48,0.0,0.58,812.0,1008.34,14035.16,12600.0,1435.16,1327.2,28.0,3.5647,34.8613,3.2966,0.750165,0.82575,0.763688,-2.273736754432321e-13,0.750165,0.82575,12600.0,1435.1482200000005,0.0,0.0117799999998169,0.7636872692685697,7.307314303650614e-07,0.10225462338868956,1
