time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS
11660,19.16666666666667,185.63,117.94,0.0,-0.61,-854.0,-550.43,-9705.92,-6300.0,-3405.92,-663.6,-14.0,-8.4598,-24.1081,-1.6483,0.338354,0.661084,0.396091
11661,18.55555555555555,173.98,117.44,0.0,-0.42,-588.0,-296.58,-5062.95,-5062.95,0.0,-533.2974,-11.251,0.0,-12.5756,-1.3246,0.338481,0.6614,0.396252
11662,18.13888888888889,166.26,117.1,0.0,-0.39,-546.0,-262.64,-4382.88,-4382.88,0.0,-461.6634,-9.7397,0.0,-10.8864,-1.1467,0.338584,0.6614,0.396336
11663,17.75,159.21,116.8,0.0,-0.61,-854.0,-577.99,-9438.57,-6300.0,-3138.57,-663.6,-14.0,-7.7958,-23.444,-1.6483,0.338673,0.6614,0.396409
11664,17.13888888888889,148.43,116.33,0.0,-2.83,-3962.0,-3697.24,-46000.0,-6300.0,-39700.0,-663.6,-14.0,-98.609,-114.2573,-1.6483,0.3388,0.661692,0.396566
11665,14.30555555555556,103.41,114.37,0.0,-3.61,-5054.0,-4836.22,-46000.0,-6300.0,-39700.0,-663.6,-14.0,-98.609,-114.2573,-1.6483,0.338928,0.665384,0.397331
11666,10.69444444444444,57.79,112.39,0.0,-1.22,-1708.0,-1537.82,-15130.44,-6300.0,-8830.44,-663.6,-14.0,-21.9335,-37.5818,-1.6483,0.339056,0.669076,0.398097
11667,9.472222222222223,45.34,111.84,0.0,0.42,588.0,745.18,7672.29,7672.29,0.0,808.1479,17.0495,0.0,19.0569,2.0073,0.339183,0.669897,0.398348
11668,9.88888888888889,49.41,112.02,0.0,0.39,546.0,707.43,7604.02,7604.02,-0.0,800.9568,16.8978,-0.0,18.8873,1.9895,0.339028,0.669897,0.398221
11669,10.27777777777778,53.38,112.19,0.0,0.61,854.0,1019.57,11390.12,11390.12,0.0,1199.7593,25.3114,0.0,28.2914,2.98,0.338874,0.669897,0.398094
11670,10.88888888888889,59.91,112.48,0.0,0.0,0.0,172.39,2040.37,2040.37,-0.0,214.919,4.5342,-0.0,5.068,0.5338,0.338643,0.669897,0.397905
11671,10.88888888888889,59.91,112.48,0.0,0.19,266.0,438.39,5188.67,5188.67,-0.0,546.5399,11.5304,-0.0,12.8879,1.3575,0.338602,0.669897,0.397871
11672,11.08333333333333,62.07,112.57,0.0,0.81,1134.0,1308.64,15765.32,12600.0,3165.32,1327.2,28.0,7.8622,39.1588,3.2966,0.338497,0.669897,0.397785
11673,11.88888888888889,71.42,112.98,0.0,-0.19,-266.0,-81.6,-892.52,-892.52,-0.0,-94.0121,-1.9834,-0.0,-2.2169,-0.2335,0.338241,0.669603,0.397522
11674,11.69444444444444,69.11,112.88,0.0,-0.19,-266.0,-84.01,-903.85,-903.85,0.0,-95.2055,-2.0086,0.0,-2.245,-0.2365,0.338259,0.669603,0.397537
11675,11.5,66.83,112.78,0.0,-0.22,-308.0,-128.39,-1358.36,-1358.36,-0.0,-143.0806,-3.0186,-0.0,-3.374,-0.3554,0.338278,0.669603,0.397552
11676,11.27777777777778,64.27,112.67,0.0,0.22,308.0,484.94,5944.62,5944.62,0.0,626.1666,13.2103,0.0,14.7656,1.5553,0.338305,0.669603,0.397575
11677,11.5,66.83,112.78,0.0,0.39,546.0,725.61,9070.13,9070.13,-0.0,955.387,20.1558,-0.0,22.5289,2.373,0.338185,0.669603,0.397476
11678,11.88888888888889,71.42,112.98,0.0,0.42,588.0,772.4,9981.5,9981.5,-0.0,1051.3847,22.1811,-0.0,24.7926,2.6115,0.338001,0.669603,0.397325
11679,12.30555555555555,76.52,113.2,0.0,0.61,854.0,1043.72,13960.38,12600.0,1360.38,1327.2,28.0,3.379,34.6756,3.2966,0.337799,0.669603,0.397159
11680,12.91666666666667,84.31,113.54,0.0,-0.61,-854.0,-656.15,-7797.25,-6300.0,-1497.25,-663.6,-14.0,-3.719,-19.3672,-1.6483,0.337543,0.669476,0.396927
11681,12.30555555555555,76.52,113.2,0.0,-0.22,-308.0,-118.28,-1339.06,-1339.06,-0.0,-141.0477,-2.9757,-0.0,-3.326,-0.3503,0.337671,0.669615,0.397056
11682,12.08333333333333,73.78,113.08,0.0,0.22,308.0,494.86,6499.52,6499.52,0.0,684.6161,14.4434,0.0,16.1439,1.7005,0.337698,0.669615,0.397079
11683,12.30555555555555,76.52,113.2,0.0,0.0,0.0,189.72,2537.62,2537.62,0.0,267.296,5.6392,0.0,6.3031,0.6639,0.337566,0.669615,0.396971
11684,12.30555555555555,76.52,113.2,0.0,0.39,546.0,735.72,9840.7,9840.7,0.0,1036.5537,21.8682,0.0,24.4429,2.5746,0.337515,0.669615,0.396928
11685,12.69444444444444,81.43,113.41,0.0,1.22,1708.0,1902.84,26255.98,12600.0,13655.98,1327.2,28.0,33.9195,65.216,3.2966,0.337316,0.669615,0.396765
11686,13.91666666666667,97.87,114.13,0.0,0.61,854.0,1066.0,16125.18,12600.0,3525.18,1327.2,28.0,8.756,40.0526,3.2966,0.33706,0.668345,0.396328
11687,14.52777777777778,106.65,114.51,0.0,-0.22,-308.0,-86.84,-1160.66,-1160.66,-0.0,-122.2562,-2.5792,-0.0,-2.8829,-0.3037,0.336805,0.668018,0.39606
11688,14.30555555555556,103.41,114.37,0.0,-0.39,-546.0,-328.22,-4319.74,-4319.74,-0.0,-455.0126,-9.5994,-0.0,-10.7296,-1.1302,0.336829,0.668018,0.396079
11689,13.91666666666667,97.87,114.13,0.0,-0.19,-266.0,-54.0,-691.38,-691.38,0.0,-72.8254,-1.5364,0.0,-1.7173,-0.1809,0.336916,0.668018,0.396151
11690,13.72222222222222,95.15,114.01,0.0,0.19,266.0,475.16,7087.23,7087.23,-0.0,746.5216,15.7494,-0.0,17.6037,1.8543,0.33693,0.668018,0.396162
11691,13.91666666666667,97.87,114.13,0.0,0.19,266.0,478.0,7230.62,7230.62,0.0,761.6253,16.068,0.0,17.9598,1.8918,0.336787,0.668018,0.396044
11692,14.11111111111111,100.62,114.25,0.0,-0.61,-854.0,-639.13,-8297.32,-6300.0,-1997.32,-663.6,-14.0,-4.9611,-20.6093,-1.6483,0.33664,0.668018,0.395924
11693,13.5,92.09,113.88,0.0,-0.39,-546.0,-340.03,-4223.17,-4223.17,-0.0,-444.8406,-9.3848,-0.0,-10.4897,-1.1049,0.336768,0.668203,0.396062
11694,13.11111111111111,86.86,113.65,0.0,0.19,266.0,466.51,6648.33,6648.33,0.0,700.2908,14.7741,0.0,16.5135,1.7394,0.336853,0.668203,0.396132
11695,13.30555555555556,89.46,113.76,0.0,0.81,1134.0,1337.22,19339.63,12600.0,6739.63,1327.2,28.0,16.7403,48.0368,3.2966,0.336719,0.668203,0.396022
11696,14.11111111111111,100.62,114.25,0.0,0.81,1134.0,1348.87,20689.18,12600.0,8089.18,1327.2,28.0,20.0923,51.3889,3.2966,0.336463,0.667577,0.3957
11697,14.91666666666667,112.44,114.76,0.0,0.0,0.0,227.2,3683.77,3683.77,-0.0,388.0238,8.1862,-0.0,9.15,0.9638,0.336208,0.666824,0.395356
11698,14.91666666666667,112.44,114.76,0.0,0.0,0.0,227.2,3683.77,3683.77,-0.0,388.0238,8.1862,-0.0,9.15,0.9638,0.336133,0.666824,0.395294
11699,14.91666666666667,112.44,114.76,0.0,0.42,588.0,815.2,13217.47,12600.0,617.47,1327.2,28.0,1.5337,32.8303,3.2966,0.336059,0.666824,0.395233
11700,15.33333333333333,118.8,115.04,0.0,0.19,266.0,499.84,8330.66,8330.66,-0.0,877.4962,18.5126,-0.0,20.6922,2.1796,0.335803,0.666767,0.395013
11701,15.52777777777778,121.84,115.17,0.0,0.0,0.0,237.01,4000.26,4000.26,-0.0,421.3607,8.8895,-0.0,9.9361,1.0466,0.335635,0.666767,0.394875
11702,15.52777777777778,121.84,115.17,0.0,-0.19,-266.0,-28.99,-414.14,-414.14,0.0,-43.6227,-0.9203,0.0,-1.0287,-0.1084,0.335554,0.666767,0.394808
11703,15.33333333333333,118.8,115.04,0.0,-0.22,-308.0,-74.16,-1046.15,-1046.15,-0.0,-110.1945,-2.3248,-0.0,-2.5985,-0.2737,0.335562,0.666767,0.394815
11704,15.11111111111111,115.39,114.89,0.0,0.42,588.0,818.28,13440.35,12600.0,840.35,1327.2,28.0,2.0873,33.3839,3.2966,0.335583,0.666767,0.394832
11705,15.52777777777778,121.84,115.17,0.0,0.19,266.0,503.01,8489.82,8489.82,0.0,894.261,18.8663,0.0,21.0875,2.2212,0.335328,0.666689,0.394609
11706,15.72222222222222,124.91,115.3,0.0,0.19,266.0,506.21,8650.82,8650.82,-0.0,911.2197,19.224,-0.0,21.4874,2.2633,0.335156,0.666689,0.394468
11707,15.91666666666667,128.02,115.44,0.0,-0.19,-266.0,-22.54,-330.06,-330.06,0.0,-34.7663,-0.7335,0.0,-0.8198,-0.0864,0.334981,0.666689,0.394324
11708,15.72222222222222,124.91,115.3,0.0,0.81,1134.0,1374.21,23484.39,12600.0,10884.39,1327.2,28.0,27.0352,58.3318,3.2966,0.334987,0.666689,0.394329
11709,16.52777777777778,138.03,115.87,0.0,0.61,854.0,1107.9,19903.4,12600.0,7303.4,1327.2,28.0,18.1406,49.4372,3.2966,0.334732,0.665677,0.393938
11710,17.13888888888889,148.43,116.33,0.0,0.39,546.0,810.76,15103.84,12600.0,2503.84,1327.2,28.0,6.2192,37.5157,3.2966,0.334477,0.664997,0.393607
11711,17.52777777777778,155.24,116.62,0.0,-0.19,-266.0,5.86,111.64,111.64,0.0,11.7594,0.2481,0.0,0.2773,0.0292,0.334221,0.664765,0.393356
11712,17.33333333333333,151.82,116.47,0.0,-0.19,-266.0,2.29,43.14,43.14,0.0,4.5441,0.0959,0.0,0.1072,0.0113,0.334219,0.664765,0.393354
11713,17.13888888888889,148.43,116.33,0.0,0.0,0.0,264.76,4932.27,4932.27,-0.0,519.5324,10.9606,-0.0,12.251,1.2904,0.334218,0.664765,0.393354
11714,17.13888888888889,148.43,116.33,0.0,0.14,196.0,460.76,8583.6,8583.6,-0.0,904.1392,19.0747,-0.0,21.3204,2.2458,0.334118,0.664765,0.393271
11715,17.27777777777778,150.85,116.43,0.0,0.0,0.0,267.28,5019.57,5019.57,0.0,528.728,11.1546,0.0,12.4679,1.3133,0.333944,0.664765,0.393129
11716,17.27777777777778,150.85,116.43,0.0,0.42,588.0,855.28,16062.33,12600.0,3462.33,1327.2,28.0,8.5999,39.8965,3.2966,0.333843,0.664765,0.393045
11717,17.69444444444445,158.21,116.75,0.0,0.0,0.0,274.96,5288.33,5288.33,-0.0,557.0374,11.7518,-0.0,13.1354,1.3836,0.333587,0.664443,0.392778
11718,17.69444444444445,158.21,116.75,0.0,0.14,196.0,470.96,9058.02,9058.02,-0.0,954.1114,20.1289,-0.0,22.4988,2.3699,0.33348,0.664443,0.39269
11719,17.83333333333333,160.7,116.86,0.0,0.28,392.0,669.56,12978.79,12600.0,378.79,1327.2,28.0,0.9409,32.2374,3.2966,0.333297,0.664443,0.392539
11720,18.11111111111111,165.75,117.08,0.0,0.0,0.0,282.83,5567.79,5567.79,-0.0,586.4739,12.3729,-0.0,13.8296,1.4567,0.333041,0.664407,0.392323
11721,18.11111111111111,165.75,117.08,0.0,0.14,196.0,478.83,9426.24,9426.24,0.0,992.8973,20.9472,0.0,23.4134,2.4662,0.332929,0.664407,0.392231
11722,18.25,168.3,117.19,0.0,0.14,196.0,481.49,9551.29,9551.29,0.0,1006.0692,21.2251,0.0,23.724,2.4989,0.332738,0.664407,0.392074
11723,18.38888888888889,170.87,117.3,0.0,0.0,0.0,288.17,5759.92,5759.92,0.0,606.7116,12.7998,0.0,14.3068,1.507,0.332544,0.664407,0.391915
11724,18.38888888888889,170.87,117.3,0.0,0.14,196.0,484.17,9677.55,9677.55,-0.0,1019.3686,21.5057,-0.0,24.0376,2.532,0.332427,0.664407,0.391819
11725,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.332231,0.664407,0.391658
11726,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.332113,0.664407,0.391561
11727,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.331994,0.664407,0.391463
11728,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.331875,0.664407,0.391366
11729,18.52777777777778,173.46,117.42,0.0,-0.14,-196.0,94.88,1910.78,1910.78,-0.0,201.2688,4.2462,-0.0,4.7461,0.4999,0.331757,0.664407,0.391268
11730,18.38888888888889,170.87,117.3,0.0,-0.14,-196.0,92.17,1842.28,1842.28,0.0,194.0535,4.094,0.0,4.576,0.482,0.331718,0.664407,0.391237
11731,18.25,168.3,117.19,0.0,0.14,196.0,481.49,9551.29,9551.29,0.0,1006.0692,21.2251,0.0,23.724,2.4989,0.331681,0.664407,0.391206
11732,18.38888888888889,170.87,117.3,0.0,-0.14,-196.0,92.17,1842.28,1842.28,0.0,194.0535,4.094,0.0,4.576,0.482,0.331487,0.664407,0.391047
11733,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.33145,0.664407,0.391016
11734,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.331335,0.664407,0.390922
11735,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.33122,0.664407,0.390828
11736,18.25,168.3,117.19,0.0,-0.14,-196.0,89.49,1775.21,1775.21,-0.0,186.9888,3.9449,-0.0,4.4094,0.4645,0.331106,0.664407,0.390734
11737,18.11111111111111,165.75,117.08,0.0,0.14,196.0,478.83,9426.24,9426.24,0.0,992.8973,20.9472,0.0,23.4134,2.4662,0.33107,0.664407,0.390704
11738,18.25,168.3,117.19,0.0,-0.14,-196.0,89.49,1775.21,1775.21,-0.0,186.9888,3.9449,-0.0,4.4094,0.4645,0.330879,0.664407,0.390547
11739,18.11111111111111,165.75,117.08,0.0,0.28,392.0,674.83,13284.7,12600.0,684.7,1327.2,28.0,1.7007,32.9973,3.2966,0.330843,0.664407,0.390518
11740,18.38888888888889,170.87,117.3,0.0,0.28,392.0,680.17,13595.18,12600.0,995.18,1327.2,28.0,2.4719,33.7685,3.2966,0.330587,0.664344,0.390297
11741,18.66666666666667,176.07,117.53,0.0,0.83,1162.0,1455.6,29533.91,12600.0,16933.91,1327.2,28.0,42.0614,73.3579,3.2966,0.330332,0.664251,0.390071
11742,19.5,192.15,118.23,0.0,0.83,1162.0,1472.38,31208.05,12600.0,18608.05,1327.2,28.0,46.2197,77.5163,3.2966,0.330077,0.662677,0.389579
11743,20.33333333333333,208.92,118.96,0.0,0.72,1008.0,1335.88,29524.88,12600.0,16924.88,1327.2,28.0,42.0389,73.3355,3.2966,0.329821,0.660946,0.38906
11744,21.05555555555555,224.02,119.61,0.0,0.83,1162.0,1505.63,34458.57,12600.0,21858.57,1327.2,28.0,54.2935,85.5901,3.2966,0.329566,0.659372,0.388569
11745,21.88888888888888,242.11,120.4,0.0,0.56,784.0,1146.51,27278.08,12600.0,14678.08,1327.2,28.0,36.4582,67.7548,3.2966,0.329311,0.65734,0.387996
11746,22.44444444444444,254.55,120.94,0.0,0.42,588.0,963.49,23505.43,12600.0,10905.43,1327.2,28.0,27.0875,58.3841,3.2966,0.329056,0.655975,0.387542
11747,22.86111111111111,264.09,121.36,0.0,0.42,588.0,973.45,24189.29,12600.0,11589.29,1327.2,28.0,28.7861,60.0827,3.2966,0.3288,0.654961,0.387151
11748,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.328545,0.653883,0.386748
11749,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.328342,0.653883,0.386582
11750,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.328139,0.653883,0.386415
11751,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.327937,0.653883,0.386249
11752,23.27777777777777,273.81,121.78,0.0,-0.14,-196.0,199.59,5050.01,5050.01,-0.0,531.9344,11.2222,-0.0,12.5435,1.3212,0.327734,0.653883,0.386082
11753,23.13888888888888,270.55,121.64,0.0,0.14,196.0,588.19,14793.54,12600.0,2193.54,1327.2,28.0,5.4484,36.745,3.2966,0.327631,0.653883,0.385998
11754,23.27777777777777,273.81,121.78,0.0,-0.14,-196.0,199.59,5050.01,5050.01,-0.0,531.9344,11.2222,-0.0,12.5435,1.3212,0.327376,0.653679,0.385752
11755,23.13888888888888,270.55,121.64,0.0,-0.14,-196.0,196.19,4934.37,4934.37,-0.0,519.7536,10.9653,-0.0,12.2563,1.291,0.327274,0.653679,0.385668
11756,23.0,267.31,121.5,0.0,-0.28,-392.0,-3.19,-67.5,-67.5,-0.0,-7.11,-0.15,-0.0,-0.1677,-0.0177,0.327174,0.653679,0.385586
11757,22.72222222222222,260.89,121.22,0.0,-0.42,-588.0,-205.89,-4304.02,-4304.02,0.0,-453.3568,-9.5645,0.0,-10.6906,-1.1261,0.327175,0.653679,0.385587
11758,22.30555555555555,251.41,120.81,0.0,-0.14,-196.0,176.22,4272.48,4272.48,-0.0,450.0346,9.4944,-0.0,10.6122,1.1178,0.327262,0.653679,0.385659
11759,22.16666666666666,248.29,120.67,0.0,-0.28,-392.0,-23.04,-469.86,-469.86,-0.0,-49.4919,-1.0441,-0.0,-1.1671,-0.1229,0.327176,0.653679,0.385588
11760,21.88888888888888,242.11,120.4,0.0,-0.56,-784.0,-421.49,-8487.87,-6300.0,-2187.87,-663.6,-14.0,-5.4344,-21.0826,-1.6483,0.327185,0.653679,0.385596
11761,21.33333333333333,229.97,119.87,0.0,-0.42,-588.0,-238.16,-4674.29,-4674.29,0.0,-492.3585,-10.3873,0.0,-11.6103,-1.2229,0.327313,0.653882,0.385737
11762,20.91666666666666,221.08,119.49,0.0,-0.44,-616.0,-275.43,-5300.19,-5300.19,-0.0,-558.2867,-11.7782,-0.0,-13.1649,-1.3867,0.327408,0.653882,0.385815
11763,20.47222222222222,211.78,119.08,0.0,-0.69,-966.0,-635.14,-11962.51,-6300.0,-5662.51,-663.6,-14.0,-14.0649,-29.7131,-1.6483,0.327515,0.653882,0.385903
11764,19.77777777777778,197.66,118.47,0.0,-0.69,-966.0,-649.87,-11824.74,-6300.0,-5524.74,-663.6,-14.0,-13.7227,-29.3709,-1.6483,0.327643,0.654409,0.386102
11765,19.08333333333333,184.02,117.87,0.0,-0.42,-588.0,-286.11,-5023.14,-5023.14,-0.0,-529.1041,-11.1625,-0.0,-12.4768,-1.3142,0.32777,0.654923,0.386298
11766,18.66666666666667,176.07,117.53,0.0,-0.28,-392.0,-98.4,-1689.86,-1689.86,-0.0,-177.9986,-3.7552,-0.0,-4.1974,-0.4421,0.327872,0.654923,0.386382
11767,18.38888888888889,170.87,117.3,0.0,0.28,392.0,680.17,13595.18,12600.0,995.18,1327.2,28.0,2.4719,33.7685,3.2966,0.327906,0.654923,0.38641
11768,18.66666666666667,176.07,117.53,0.0,0.42,588.0,881.6,17887.53,12600.0,5287.53,1327.2,28.0,13.1335,44.43,3.2966,0.327651,0.65483,0.386184
11769,19.08333333333333,184.02,117.87,0.0,0.14,196.0,497.89,10327.61,10327.61,-0.0,1087.8416,22.9502,-0.0,25.6523,2.702,0.327396,0.654338,0.385886
11770,19.22222222222222,186.71,117.99,0.0,0.28,392.0,696.7,14556.65,12600.0,1956.65,1327.2,28.0,4.86,36.1566,3.2966,0.327187,0.654338,0.385715
11771,19.5,192.15,118.23,0.0,0.14,196.0,506.38,10733.05,10733.05,0.0,1130.5479,23.8512,0.0,26.6593,2.8081,0.326931,0.654156,0.385472
11772,19.63888888888889,194.89,118.35,0.0,0.28,392.0,705.24,15054.49,12600.0,2454.49,1327.2,28.0,6.0966,37.3932,3.2966,0.326714,0.654156,0.385294
11773,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.326459,0.653928,0.385043
11774,20.05555555555556,203.25,118.71,0.0,-0.14,-196.0,125.96,2745.87,2745.87,0.0,289.2316,6.1019,0.0,6.8203,0.7184,0.326233,0.653928,0.384858
11775,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.326177,0.653928,0.384812
11776,20.05555555555556,203.25,118.71,0.0,0.0,0.0,321.96,7018.58,7018.58,0.0,739.2904,15.5968,0.0,17.4331,1.8363,0.325951,0.653928,0.384627
11777,20.05555555555556,203.25,118.71,0.0,-0.14,-196.0,125.96,2745.87,2745.87,0.0,289.2316,6.1019,0.0,6.8203,0.7184,0.325809,0.653928,0.38451
11778,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.325753,0.653928,0.384464
11779,20.05555555555556,203.25,118.71,0.0,0.0,0.0,321.96,7018.58,7018.58,0.0,739.2904,15.5968,0.0,17.4331,1.8363,0.325527,0.653928,0.384279
11780,20.05555555555556,203.25,118.71,0.0,0.14,196.0,517.96,11291.28,11291.28,0.0,1189.3482,25.0917,0.0,28.0459,2.9542,0.325385,0.653928,0.384162
11781,20.19444444444445,206.07,118.83,0.0,0.0,0.0,324.9,7131.72,7131.72,-0.0,751.2078,15.8483,-0.0,17.7142,1.8659,0.325156,0.653928,0.383974
11782,20.19444444444445,206.07,118.83,0.0,-0.28,-392.0,-67.1,-1246.65,-1246.65,-0.0,-131.3138,-2.7703,-0.0,-3.0965,-0.3262,0.325012,0.653928,0.383856
11783,19.91666666666667,200.44,118.59,0.0,-0.28,-392.0,-72.97,-1337.05,-1337.05,-0.0,-140.8359,-2.9712,-0.0,-3.321,-0.3498,0.325037,0.653928,0.383876
11784,19.63888888888889,194.89,118.35,0.0,-0.28,-392.0,-78.76,-1423.02,-1423.02,0.0,-149.8914,-3.1623,0.0,-3.5346,-0.3723,0.325064,0.653928,0.383899
11785,19.36111111111111,189.42,118.11,0.0,-0.42,-588.0,-280.47,-4995.79,-4995.79,-0.0,-526.2232,-11.1018,-0.0,-12.4088,-1.3071,0.325093,0.653928,0.383922
11786,18.94444444444445,181.35,117.76,0.0,-0.14,-196.0,103.11,2123.22,2123.22,-0.0,223.6458,4.7183,-0.0,5.2738,0.5555,0.325194,0.653928,0.384005
11787,18.80555555555556,178.7,117.64,0.0,-0.14,-196.0,100.34,2051.03,2051.03,-0.0,216.0418,4.5578,-0.0,5.0945,0.5366,0.325151,0.653928,0.38397
11788,18.66666666666667,176.07,117.53,0.0,0.0,0.0,293.6,5957.1,5957.1,-0.0,627.4812,13.238,-0.0,14.7966,1.5586,0.32511,0.653928,0.383936
11789,18.66666666666667,176.07,117.53,0.0,-0.14,-196.0,97.6,1980.29,1980.29,0.0,208.5905,4.4006,0.0,4.9188,0.5181,0.324989,0.653928,0.383837
11790,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.324949,0.653928,0.383804
11791,18.52777777777778,173.46,117.42,0.0,-0.14,-196.0,94.88,1910.78,1910.78,-0.0,201.2688,4.2462,-0.0,4.7461,0.4999,0.32483,0.653928,0.383706
11792,18.38888888888889,170.87,117.3,0.0,0.14,196.0,484.17,9677.55,9677.55,-0.0,1019.3686,21.5057,-0.0,24.0376,2.532,0.324792,0.653928,0.383675
11793,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.324595,0.653928,0.383514
11794,18.52777777777778,173.46,117.42,0.0,0.28,392.0,682.88,13752.45,12600.0,1152.45,1327.2,28.0,2.8625,34.1591,3.2966,0.324477,0.653928,0.383416
11795,18.80555555555556,178.7,117.64,0.0,0.0,0.0,296.34,6057.43,6057.43,0.0,638.0493,13.461,0.0,15.0458,1.5848,0.324221,0.653821,0.383187
11796,18.80555555555556,178.7,117.64,0.0,0.28,392.0,688.34,14070.24,12600.0,1470.24,1327.2,28.0,3.6519,34.9484,3.2966,0.324099,0.653821,0.383087
11797,19.08333333333333,184.02,117.87,0.0,0.14,196.0,497.89,10327.61,10327.61,-0.0,1087.8416,22.9502,-0.0,25.6523,2.702,0.323843,0.653684,0.382852
11798,19.22222222222222,186.71,117.99,0.0,0.14,196.0,500.7,10461.49,10461.49,-0.0,1101.9436,23.2478,-0.0,25.9848,2.7371,0.323634,0.653684,0.382681
11799,19.36111111111111,189.42,118.11,0.0,0.0,0.0,307.53,6471.87,6471.87,-0.0,681.7036,14.3819,-0.0,16.0752,1.6933,0.323422,0.653684,0.382507
11800,19.36111111111111,189.42,118.11,0.0,0.28,392.0,699.53,14721.39,12600.0,2121.39,1327.2,28.0,5.2692,36.5658,3.2966,0.323291,0.653684,0.382399
11801,19.63888888888889,194.89,118.35,0.0,-0.14,-196.0,117.24,2502.67,2502.67,-0.0,263.6146,5.5615,-0.0,6.2163,0.6548,0.323036,0.653487,0.382154
11802,19.5,192.15,118.23,0.0,-0.42,-588.0,-277.62,-4980.5,-4980.5,0.0,-524.6127,-11.0678,0.0,-12.3708,-1.3031,0.322985,0.653487,0.382112
11803,19.08333333333333,184.02,117.87,0.0,-0.42,-588.0,-286.11,-5023.14,-5023.14,-0.0,-529.1041,-11.1625,-0.0,-12.4768,-1.3142,0.323086,0.653487,0.382195
11804,18.66666666666667,176.07,117.53,0.0,0.0,0.0,293.6,5957.1,5957.1,-0.0,627.4812,13.238,-0.0,14.7966,1.5586,0.323188,0.653487,0.382279
11805,18.66666666666667,176.07,117.53,0.0,-0.14,-196.0,97.6,1980.29,1980.29,0.0,208.5905,4.4006,0.0,4.9188,0.5181,0.323067,0.653487,0.38218
11806,18.52777777777778,173.46,117.42,0.0,-0.03,-42.0,248.88,5012.16,5012.16,0.0,527.9475,11.1381,0.0,12.4495,1.3113,0.323027,0.653487,0.382147
11807,18.5,172.94,117.39,0.0,-0.11,-154.0,136.33,2741.41,2741.41,-0.0,288.7619,6.092,-0.0,6.8093,0.7172,0.322925,0.653487,0.382063
11808,18.38888888888889,170.87,117.3,0.0,-0.08,-112.0,176.17,3521.27,3521.27,-0.0,370.9071,7.825,-0.0,8.7463,0.9213,0.32287,0.653487,0.382018
11809,18.30555555555556,169.33,117.24,0.0,-0.08,-112.0,174.57,3473.48,3473.48,-0.0,365.8732,7.7188,-0.0,8.6276,0.9088,0.322799,0.653487,0.381959
11810,18.22222222222222,167.79,117.17,0.0,0.03,42.0,326.96,6476.02,6476.02,-0.0,682.1408,14.3912,-0.0,16.0855,1.6943,0.322728,0.653487,0.381901
11811,18.25,168.3,117.19,0.0,0.03,42.0,327.49,6496.4,6496.4,-0.0,684.2875,14.4364,-0.0,16.1361,1.6997,0.322597,0.653487,0.381794
