coorige tout et redonne speed,time
4.722222222222222,5810.0
4.25,5811.0
3.944444444444444,5812.0
3.861111111111111,5813.0
3.888888888888889,5814.0
3.944444444444444,5815.0
4.027777777777778,5816.0
4.138888888888889,5817.0
4.416666666666667,5818.0
4.833333333333333,5819.0
5.194444444444444,5820.0
5.305555555555556,5821.0
5.222222222222222,5822.0
4.888888888888889,5823.0
4.611111111111112,5824.0
4.5,5825.0
4.555555555555555,5826.0
4.777777777777778,5827.0
5.305555555555556,5828.0
6.277777777777778,5829.0
7.611111111111111,5830.0
8.777777777777779,5831.0
9.277777777777777,5832.0
9.305555555555555,5833.0
9.11111111111111,5834.0
8.86111111111111,5835.0
8.694444444444445,5836.0
8.63888888888889,5837.0
8.5,5838.0
8.11111111111111,5839.0
7.416666666666666,5840.0
6.388888888888888,5841.0
5.055555555555555,5842.0
3.5833333333333335,5843.0
2.138888888888889,5844.0
1.0555555555555556,5845.0
0.3611111111111111,5846.0
0.05555555555555556,5847.0
0.0,5848.0
0.0,5849.0
0.0,5850.0
0.0,5851.0
0.0,5852.0
0.0,5853.0
0.0,5854.0
0.0,5855.0
0.0,5856.0
0.0,5857.0
0.0,5858.0
0.0,5859.0
0.0,5860.0
0.0,5861.0
0.0,5862.0
0.0,5863.0
0.0,5864.0
0.0,5865.0
0.0,5866.0
0.0,5867.0
0.0,5868.0
0.0,5869.0
0.0,5870.0
0.0,5871.0
0.0,5872.0
0.0,5873.0
0.0,5874.0
0.0,5875.0
0.0,5876.0
0.0,5877.0
0.0,5878.0
0.0,5879.0
0.0,5880.0
0.0,5881.0
0.0,5882.0
0.0,5883.0
0.0,5884.0
0.0,5885.0
0.0,5886.0
0.0,5887.0
0.0,5888.0
0.0,5889.0
0.0,5890.0
0.0,5891.0
0.0,5892.0
0.0,5893.0
0.0,5894.0
0.0,5895.0
0.0,5896.0
0.0,5897.0
0.0,5898.0
0.0,5899.0
0.0,5900.0
0.0,5901.0
0.0,5902.0
0.0,5903.0
0.0,5904.0
0.0,5905.0
0.0,5906.0
0.0,5907.0
0.0,5908.0
0.0,5909.0
0.0,5910.0
0.0,5911.0
0.0,5912.0
0.0,5913.0
0.0,5914.0
0.1388888888888889,5915.0
0.6944444444444444,5916.0
1.8333333333333333,5917.0
3.2777777777777777,5918.0
4.666666666666667,5919.0
5.694444444444445,5920.0
6.083333333333333,5921.0
6.083333333333333,5922.0
5.916666666666667,5923.0
5.638888888888889,5924.0
5.333333333333333,5925.0
4.944444444444445,5926.0
4.305555555555555,5927.0
3.3055555555555554,5928.0
2.111111111111111,5929.0
1.1111111111111112,5930.0
0.5555555555555556,5931.0
0.2777777777777778,5932.0
0.0,5933.0
0.0,5934.0
0.0,5935.0
0.05555555555555556,5936.0
0.3333333333333333,5937.0
0.888888888888889,5938.0
1.4444444444444444,5939.0
2.2777777777777777,5940.0
3.611111111111111,5941.0
5.222222222222222,5942.0
6.416666666666667,5943.0
6.805555555555555,5944.0
6.805555555555555,5945.0
6.75,5946.0
6.555555555555555,5947.0
6.194444444444445,5948.0
5.583333333333334,5949.0
5.138888888888888,5950.0
4.777777777777778,5951.0
4.527777777777778,5952.0
4.277777777777778,5953.0
4.083333333333333,5954.0
3.9722222222222223,5955.0
3.8055555555555554,5956.0
3.6944444444444446,5957.0
3.638888888888889,5958.0
3.638888888888889,5959.0
3.6944444444444446,5960.0
3.8333333333333335,5961.0
4.027777777777778,5962.0
4.583333333333333,5963.0
4.722222222222222,5964.0
4.722222222222222,5965.0
4.722222222222222,5966.0
4.277777777777778,5967.0
2.8055555555555554,5968.0
1.3333333333333333,5969.0
0.0,5970.0
0.0,5971.0
0.0,5972.0
0.0,5973.0
0.0,5974.0
0.0,5975.0
0.0,5976.0
0.0,5977.0
0.0,5978.0
0.0,5979.0
0.0,5980.0
0.0,5981.0
0.0,5982.0
0.0,5983.0
0.0,5984.0
0.0,5985.0
0.0,5986.0
0.0,5987.0
0.0,5988.0
0.0,5989.0
0.0,5990.0
0.0,5991.0
0.0,5992.0
0.0,5993.0
0.0,5994.0
0.0,5995.0
0.0,5996.0
0.0,5997.0
0.0,5998.0
0.0,5999.0
0.0,6000.0
0.0,6001.0
0.0,6002.0
0.0,6003.0
0.2777777777777778,6004.0
0.5833333333333334,6005.0
1.3333333333333333,6006.0
2.5277777777777777,6007.0
3.944444444444444,6008.0
5.5,6009.0
7.083333333333333,6010.0
8.472222222222221,6011.0
9.666666666666666,6012.0
10.777777777777777,6013.0
11.916666666666666,6014.0
12.888888888888888,6015.0
13.416666666666666,6016.0
13.527777777777779,6017.0
13.472222222222221,6018.0
13.444444444444443,6019.0
13.38888888888889,6020.0
13.277777777777777,6021.0
13.055555555555555,6022.0
12.75,6023.0
12.472222222222221,6024.0
12.333333333333332,6025.0
12.305555555555554,6026.0
12.36111111111111,6027.0
12.527777777777779,6028.0
12.694444444444445,6029.0
12.777777777777777,6030.0
12.777777777777777,6031.0
12.777777777777777,6032.0
12.805555555555555,6033.0
12.972222222222223,6034.0
13.25,6035.0
13.583333333333332,6036.0
13.972222222222221,6037.0
14.333333333333334,6038.0
14.61111111111111,6039.0
14.722222222222221,6040.0
14.722222222222221,6041.0
14.694444444444443,6042.0
14.63888888888889,6043.0
14.61111111111111,6044.0
14.75,6045.0
15.083333333333332,6046.0
15.333333333333334,6047.0
15.416666666666666,6048.0
15.527777777777777,6049.0
15.638888888888888,6050.0
15.75,6051.0
15.805555555555555,6052.0
15.777777777777777,6053.0
15.555555555555555,6054.0
15.055555555555555,6055.0
14.472222222222221,6056.0
13.916666666666666,6057.0
13.11111111111111,6058.0
12.0,6059.0
10.88888888888889,6060.0
10.13888888888889,6061.0
9.527777777777777,6062.0
8.61111111111111,6063.0
7.222222222222222,6064.0
5.75,6065.0
4.277777777777778,6066.0
3.638888888888889,6067.0
3.333333333333333,6068.0
3.4722222222222223,6069.0
3.888888888888889,6070.0
5.277777777777778,6071.0
6.444444444444444,6072.0
7.777777777777778,6073.0
8.88888888888889,6074.0
9.444444444444445,6075.0
10.0,6076.0
10.555555555555555,6077.0
11.11111111111111,6078.0
11.194444444444443,6079.0
11.25,6080.0
10.833333333333334,6081.0
9.916666666666668,6082.0
8.833333333333334,6083.0
7.527777777777778,6084.0
6.333333333333333,6085.0
5.861111111111112,6086.0
5.249999999999999,6087.0
5.249999999999999,6088.0
5.916666666666667,6089.0
6.638888888888888,6090.0
7.194444444444444,6091.0
7.888888888888888,6092.0
8.416666666666666,6093.0
8.583333333333332,6094.0
8.63888888888889,6095.0
8.833333333333334,6096.0
9.083333333333334,6097.0
9.222222222222223,6098.0
9.0,6099.0
7.861111111111111,6100.0
7.166666666666667,6101.0
6.416666666666667,6102.0
6.055555555555555,6103.0
5.888888888888888,6104.0
5.833333333333333,6105.0
5.833333333333333,6106.0
5.805555555555555,6107.0
5.527777777777778,6108.0
4.972222222222221,6109.0
4.194444444444445,6110.0
3.555555555555556,6111.0
3.333333333333333,6112.0
3.6666666666666665,6113.0
4.75,6114.0
5.861111111111112,6115.0
6.055555555555555,6116.0
5.888888888888888,6117.0
5.138888888888888,6118.0
3.861111111111111,6119.0
3.333333333333333,6120.0
3.333333333333333,6121.0
3.611111111111111,6122.0
4.444444444444445,6123.0
5.138888888888888,6124.0
5.722222222222222,6125.0
6.25,6126.0
6.666666666666666,6127.0
7.388888888888889,6128.0
8.305555555555555,6129.0
9.666666666666666,6130.0
10.499999999999998,6131.0
11.166666666666668,6132.0
11.555555555555555,6133.0
11.638888888888888,6134.0
11.666666666666666,6135.0
11.722222222222223,6136.0
11.777777777777777,6137.0
11.861111111111112,6138.0
11.972222222222223,6139.0
12.13888888888889,6140.0
12.222222222222221,6141.0
12.25,6142.0
12.583333333333332,6143.0
12.888888888888888,6144.0
13.11111111111111,6145.0
13.138888888888888,6146.0
13.166666666666666,6147.0
13.166666666666666,6148.0
13.194444444444445,6149.0
13.305555555555555,6150.0
13.5,6151.0
13.722222222222221,6152.0
13.833333333333332,6153.0
13.833333333333332,6154.0
13.805555555555555,6155.0
13.694444444444443,6156.0
13.472222222222221,6157.0
13.222222222222221,6158.0
12.86111111111111,6159.0
12.13888888888889,6160.0
10.916666666666666,6161.0
9.472222222222223,6162.0
8.055555555555555,6163.0
6.583333333333333,6164.0
5.111111111111111,6165.0
3.9722222222222223,6166.0
3.333333333333333,6167.0
3.555555555555556,6168.0
4.444444444444445,6169.0
5.305555555555556,6170.0
6.222222222222221,6171.0
7.111111111111112,6172.0
8.36111111111111,6173.0
9.805555555555555,6174.0
11.083333333333332,6175.0
12.36111111111111,6176.0
13.194444444444445,6177.0
14.138888888888888,6178.0
15.027777777777779,6179.0
15.638888888888888,6180.0
16.13888888888889,6181.0
16.61111111111111,6182.0
16.97222222222222,6183.0
17.25,6184.0
17.444444444444443,6185.0
17.583333333333332,6186.0
17.666666666666668,6187.0
17.77777777777778,6188.0
17.97222222222222,6189.0
18.11111111111111,6190.0
18.13888888888889,6191.0
18.13888888888889,6192.0
18.166666666666668,6193.0
18.25,6194.0
18.333333333333332,6195.0
18.22222222222222,6196.0
17.63888888888889,6197.0
16.583333333333332,6198.0
15.166666666666666,6199.0
13.694444444444443,6200.0
12.472222222222221,6201.0
11.749999999999998,6202.0
11.5,6203.0
11.472222222222221,6204.0
11.694444444444445,6205.0
12.416666666666668,6206.0
13.444444444444443,6207.0
14.277777777777777,6208.0
14.63888888888889,6209.0
14.722222222222221,6210.0
14.583333333333332,6211.0
14.249999999999998,6212.0
13.805555555555555,6213.0
13.166666666666666,6214.0
12.13888888888889,6215.0
11.027777777777779,6216.0
9.86111111111111,6217.0
8.63888888888889,6218.0
7.305555555555555,6219.0
6.083333333333333,6220.0
5.0,6221.0
4.722222222222222,6222.0
5.0,6223.0
5.944444444444444,6224.0
6.888888888888889,6225.0
7.749999999999999,6226.0
8.555555555555555,6227.0
9.166666666666666,6228.0
9.75,6229.0
10.305555555555555,6230.0
10.805555555555555,6231.0
11.5,6232.0
12.222222222222221,6233.0
12.86111111111111,6234.0
13.25,6235.0
13.38888888888889,6236.0
13.527777777777779,6237.0
13.694444444444443,6238.0
13.833333333333332,6239.0
13.944444444444445,6240.0
14.138888888888888,6241.0
14.388888888888888,6242.0
14.583333333333332,6243.0
14.805555555555554,6244.0
15.13888888888889,6245.0
15.472222222222223,6246.0
15.694444444444445,6247.0
15.777777777777777,6248.0
15.833333333333332,6249.0
15.88888888888889,6250.0
16.02777777777778,6251.0
16.305555555555557,6252.0
16.694444444444443,6253.0
16.97222222222222,6254.0
17.13888888888889,6255.0
17.305555555555554,6256.0
17.47222222222222,6257.0
17.583333333333332,6258.0
17.61111111111111,6259.0
17.63888888888889,6260.0
17.916666666666668,6261.0
18.277777777777775,6262.0
18.555555555555554,6263.0
18.722222222222225,6264.0
19.11111111111111,6265.0
19.749999999999996,6266.0
20.083333333333332,6267.0
20.22222222222222,6268.0
20.38888888888889,6269.0
20.72222222222222,6270.0
21.11111111111111,6271.0
21.277777777777775,6272.0
21.25,6273.0
21.166666666666668,6274.0
21.055555555555554,6275.0
20.944444444444446,6276.0
20.777777777777775,6277.0
20.52777777777778,6278.0
20.194444444444446,6279.0
19.805555555555554,6280.0
19.555555555555557,6281.0
19.444444444444443,6282.0
19.444444444444443,6283.0
19.166666666666668,6284.0
18.88888888888889,6285.0
18.88888888888889,6286.0
18.88888888888889,6287.0
18.916666666666664,6288.0
19.0,6289.0
19.055555555555554,6290.0
19.083333333333332,6291.0
19.02777777777778,6292.0
18.916666666666664,6293.0
18.694444444444443,6294.0
18.38888888888889,6295.0
18.0,6296.0
17.666666666666668,6297.0
17.38888888888889,6298.0
17.25,6299.0
17.194444444444443,6300.0
17.194444444444443,6301.0
17.166666666666664,6302.0
17.083333333333332,6303.0
16.916666666666664,6304.0
16.583333333333332,6305.0
15.166666666666666,6306.0
13.694444444444443,6307.0
12.472222222222221,6308.0
11.749999999999998,6309.0
11.5,6310.0
11.472222222222221,6311.0
11.694444444444445,6312.0
12.416666666666668,6313.0
13.444444444444443,6314.0
14.277777777777777,6315.0
14.63888888888889,6316.0
15.0,6317.0
15.833333333333332,6318.0
16.13888888888889,6319.0
16.444444444444446,6320.0
16.38888888888889,6321.0
16.416666666666668,6322.0
16.52777777777778,6323.0
16.805555555555554,6324.0
17.305555555555554,6325.0
17.75,6326.0
18.083333333333332,6327.0
17.805555555555554,6328.0
17.416666666666668,6329.0
17.22222222222222,6330.0
17.027777777777775,6331.0
16.916666666666664,6332.0
16.805555555555554,6333.0
16.72222222222222,6334.0
16.61111111111111,6335.0
16.5,6336.0
16.27777777777778,6337.0
15.972222222222221,6338.0
15.722222222222221,6339.0
15.555555555555555,6340.0
15.416666666666666,6341.0
15.277777777777777,6342.0
15.11111111111111,6343.0
15.027777777777779,6344.0
15.0,6345.0
14.972222222222221,6346.0
14.972222222222221,6347.0
15.0,6348.0
15.055555555555555,6349.0
15.277777777777777,6350.0
15.499999999999998,6351.0
15.61111111111111,6352.0
15.583333333333334,6353.0
15.305555555555555,6354.0
14.63888888888889,6355.0
13.444444444444443,6356.0
11.972222222222223,6357.0
10.499999999999998,6358.0
9.027777777777777,6359.0
7.555555555555555,6360.0
6.972222222222222,6361.0
7.222222222222222,6362.0
8.13888888888889,6363.0
9.61111111111111,6364.0
11.222222222222221,6365.0
12.583333333333332,6366.0
13.61111111111111,6367.0
14.194444444444445,6368.0
14.472222222222221,6369.0
14.5,6370.0
14.472222222222221,6371.0
14.36111111111111,6372.0
14.138888888888888,6373.0
13.666666666666668,6374.0
12.75,6375.0
11.277777777777779,6376.0
9.805555555555555,6377.0
8.333333333333334,6378.0
6.861111111111111,6379.0
5.361111111111112,6380.0
4.444444444444445,6381.0
3.6666666666666665,6382.0
2.972222222222222,6383.0
2.4444444444444446,6384.0
2.0,6385.0
1.5277777777777777,6386.0
0.888888888888889,6387.0
0.3055555555555556,6388.0
0.0,6389.0
0.0,6390.0
0.0,6391.0
0.0,6392.0
0.0,6393.0
0.0,6394.0
0.0,6395.0
0.0,6396.0
0.0,6397.0
0.0,6398.0
0.0,6399.0
0.0,6400.0
0.0,6401.0
0.0,6402.0
0.0,6403.0
0.0,6404.0
0.0,6405.0
0.0,6406.0
0.0,6407.0
0.0,6408.0
0.0,6409.0
0.0,6410.0
0.0,6411.0
0.0,6412.0
0.0,6413.0
0.0,6414.0
0.0,6415.0
0.0,6416.0
0.0,6417.0
0.0,6418.0
0.0,6419.0
0.0,6420.0
0.0,6421.0
0.0,6422.0
0.0,6423.0
0.0,6424.0
0.0,6425.0
0.0,6426.0
0.0,6427.0
0.0,6428.0
0.0,6429.0
0.22222222222222224,6430.0
1.0,6431.0
2.388888888888889,6432.0
4.055555555555555,6433.0
5.555555555555555,6434.0
6.777777777777777,6435.0
7.833333333333333,6436.0
8.805555555555555,6437.0
9.722222222222221,6438.0
10.444444444444445,6439.0
11.027777777777779,6440.0
11.527777777777777,6441.0
12.11111111111111,6442.0
12.777777777777777,6443.0
13.444444444444443,6444.0
14.027777777777777,6445.0
14.416666666666666,6446.0
14.61111111111111,6447.0
14.666666666666666,6448.0
14.694444444444443,6449.0
14.75,6450.0
14.805555555555554,6451.0
14.75,6452.0
14.527777777777777,6453.0
14.083333333333334,6454.0
13.555555555555554,6455.0
12.916666666666666,6456.0
12.166666666666666,6457.0
11.194444444444443,6458.0
10.0,6459.0
8.527777777777777,6460.0
7.055555555555555,6461.0
5.833333333333333,6462.0
4.638888888888888,6463.0
3.7222222222222223,6464.0
3.333333333333333,6465.0
3.3611111111111107,6466.0
3.555555555555556,6467.0
4.333333333333333,6468.0
5.527777777777778,6469.0
6.499999999999999,6470.0
6.833333333333334,6471.0
7.0,6472.0
7.333333333333333,6473.0
8.0,6474.0
8.833333333333334,6475.0
9.805555555555555,6476.0
10.972222222222221,6477.0
12.36111111111111,6478.0
13.694444444444443,6479.0
14.805555555555554,6480.0
15.666666666666666,6481.0
16.36111111111111,6482.0
17.0,6483.0
17.38888888888889,6484.0
17.5,6485.0
17.36111111111111,6486.0
16.916666666666664,6487.0
16.47222222222222,6488.0
16.27777777777778,6489.0
16.27777777777778,6490.0
16.305555555555557,6491.0
16.333333333333332,6492.0
16.333333333333332,6493.0
16.333333333333332,6494.0
16.416666666666668,6495.0
16.694444444444443,6496.0
17.13888888888889,6497.0
17.5,6498.0
17.694444444444446,6499.0
17.75,6500.0
17.63888888888889,6501.0
17.305555555555554,6502.0
16.75,6503.0
16.36111111111111,6504.0
16.22222222222222,6505.0
16.333333333333332,6506.0
16.72222222222222,6507.0
17.305555555555554,6508.0
17.75,6509.0
17.916666666666668,6510.0
17.88888888888889,6511.0
17.63888888888889,6512.0
17.22222222222222,6513.0
17.0,6514.0
17.027777777777775,6515.0
17.38888888888889,6516.0
18.13888888888889,6517.0
18.88888888888889,6518.0
19.27777777777778,6519.0
19.36111111111111,6520.0
19.25,6521.0
18.916666666666664,6522.0
18.583333333333336,6523.0
18.38888888888889,6524.0
18.25,6525.0
18.02777777777778,6526.0
17.555555555555557,6527.0
16.75,6528.0
15.499999999999998,6529.0
14.027777777777777,6530.0
12.555555555555555,6531.0
11.13888888888889,6532.0
10.055555555555555,6533.0
9.138888888888888,6534.0
8.277777777777779,6535.0
7.388888888888889,6536.0
6.388888888888888,6537.0
5.388888888888888,6538.0
4.527777777777778,6539.0
4.055555555555555,6540.0
3.944444444444444,6541.0
3.9722222222222223,6542.0
4.055555555555555,6543.0
4.194444444444445,6544.0
4.555555555555555,6545.0
5.305555555555556,6546.0
6.25,6547.0
6.777777777777777,6548.0
6.888888888888889,6549.0
6.305555555555555,6550.0
4.833333333333333,6551.0
3.8333333333333335,6552.0
3.333333333333333,6553.0
3.333333333333333,6554.0
3.333333333333333,6555.0
3.861111111111111,6556.0
5.222222222222222,6557.0
6.972222222222222,6558.0
8.277777777777779,6559.0
9.388888888888888,6560.0
10.611111111111112,6561.0
12.055555555555555,6562.0
13.583333333333332,6563.0
14.944444444444443,6564.0
16.055555555555554,6565.0
17.083333333333332,6566.0
18.055555555555554,6567.0
19.0,6568.0
19.888888888888886,6569.0
20.27777777777778,6570.0
20.63888888888889,6571.0
21.166666666666668,6572.0
21.63888888888889,6573.0
22.083333333333332,6574.0
22.5,6575.0
22.86111111111111,6576.0
23.194444444444443,6577.0
23.499999999999996,6578.0
23.75,6579.0
23.97222222222222,6580.0
24.194444444444443,6581.0
24.47222222222222,6582.0
24.749999999999996,6583.0
25.027777777777775,6584.0
25.27777777777778,6585.0
25.47222222222222,6586.0
25.638888888888886,6587.0
25.777777777777775,6588.0
25.861111111111107,6589.0
25.861111111111107,6590.0
25.861111111111107,6591.0
25.861111111111107,6592.0
25.861111111111107,6593.0
25.861111111111107,6594.0
25.861111111111107,6595.0
25.861111111111107,6596.0
25.861111111111107,6597.0
25.861111111111107,6598.0
25.88888888888889,6599.0
25.88888888888889,6600.0
25.916666666666664,6601.0
26.02777777777778,6602.0
26.166666666666668,6603.0
26.38888888888889,6604.0
26.61111111111111,6605.0
26.77777777777778,6606.0
26.888888888888886,6607.0
26.944444444444443,6608.0
26.97222222222222,6609.0
27.0,6610.0
27.027777777777775,6611.0
27.055555555555557,6612.0
27.055555555555557,6613.0
27.055555555555557,6614.0
27.055555555555557,6615.0
27.027777777777775,6616.0
27.027777777777775,6617.0
27.027777777777775,6618.0
27.027777777777775,6619.0
27.0,6620.0
26.97222222222222,6621.0
26.944444444444443,6622.0
26.916666666666668,6623.0
26.86111111111111,6624.0
26.77777777777778,6625.0
26.694444444444443,6626.0
26.583333333333332,6627.0
26.52777777777778,6628.0
26.47222222222222,6629.0
26.444444444444443,6630.0
26.38888888888889,6631.0
26.36111111111111,6632.0
26.305555555555557,6633.0
26.25,6634.0
26.22222222222222,6635.0
26.22222222222222,6636.0
26.194444444444443,6637.0
26.194444444444443,6638.0
26.138888888888886,6639.0
26.083333333333336,6640.0
25.944444444444446,6641.0
25.777777777777775,6642.0
25.555555555555554,6643.0
25.36111111111111,6644.0
25.166666666666664,6645.0
25.0,6646.0
24.805555555555554,6647.0
24.63888888888889,6648.0
24.47222222222222,6649.0
24.27777777777778,6650.0
24.083333333333332,6651.0
23.88888888888889,6652.0
23.694444444444443,6653.0
23.52777777777778,6654.0
23.36111111111111,6655.0
23.194444444444443,6656.0
23.02777777777778,6657.0
22.86111111111111,6658.0
22.694444444444446,6659.0
22.527777777777775,6660.0
22.36111111111111,6661.0
22.194444444444446,6662.0
22.055555555555557,6663.0
21.944444444444443,6664.0
21.86111111111111,6665.0
21.86111111111111,6666.0
21.88888888888889,6667.0
21.97222222222222,6668.0
22.055555555555557,6669.0
22.11111111111111,6670.0
22.166666666666664,6671.0
22.166666666666664,6672.0
22.11111111111111,6673.0
22.027777777777775,6674.0
21.916666666666668,6675.0
21.805555555555554,6676.0
21.72222222222222,6677.0
21.63888888888889,6678.0
21.583333333333332,6679.0
21.583333333333332,6680.0
21.61111111111111,6681.0
21.63888888888889,6682.0
21.694444444444443,6683.0
21.75,6684.0
21.75,6685.0
21.77777777777778,6686.0
21.77777777777778,6687.0
21.77777777777778,6688.0
21.72222222222222,6689.0
21.666666666666668,6690.0
21.583333333333332,6691.0
21.47222222222222,6692.0
21.36111111111111,6693.0
21.277777777777775,6694.0
21.166666666666668,6695.0
21.02777777777778,6696.0
20.88888888888889,6697.0
20.75,6698.0
20.666666666666668,6699.0
20.63888888888889,6700.0
20.666666666666668,6701.0
20.72222222222222,6702.0
20.805555555555557,6703.0
20.86111111111111,6704.0
20.916666666666664,6705.0
20.97222222222222,6706.0
21.055555555555554,6707.0
21.083333333333336,6708.0
21.11111111111111,6709.0
21.11111111111111,6710.0
21.11111111111111,6711.0
21.083333333333336,6712.0
21.083333333333336,6713.0
21.055555555555554,6714.0
21.02777777777778,6715.0
20.97222222222222,6716.0
20.88888888888889,6717.0
20.833333333333332,6718.0
20.75,6719.0
20.583333333333332,6720.0
20.47222222222222,6721.0
20.36111111111111,6722.0
20.416666666666668,6723.0
20.555555555555554,6724.0
20.805555555555557,6725.0
21.138888888888886,6726.0
21.583333333333332,6727.0
22.0,6728.0
22.305555555555554,6729.0
22.444444444444443,6730.0
22.5,6731.0
22.5,6732.0
22.5,6733.0
22.5,6734.0
22.5,6735.0
22.472222222222225,6736.0
22.388888888888886,6737.0
22.305555555555554,6738.0
22.22222222222222,6739.0
22.194444444444446,6740.0
22.166666666666664,6741.0
22.166666666666664,6742.0
22.166666666666664,6743.0
22.194444444444446,6744.0
22.22222222222222,6745.0
22.333333333333336,6746.0
22.444444444444443,6747.0
22.555555555555557,6748.0
22.63888888888889,6749.0
22.666666666666664,6750.0
22.666666666666664,6751.0
22.61111111111111,6752.0
22.416666666666668,6753.0
22.11111111111111,6754.0
21.72222222222222,6755.0
21.333333333333332,6756.0
20.916666666666664,6757.0
20.5,6758.0
20.027777777777775,6759.0
19.5,6760.0
18.944444444444446,6761.0
18.36111111111111,6762.0
17.72222222222222,6763.0
17.11111111111111,6764.0
16.72222222222222,6765.0
16.61111111111111,6766.0
16.77777777777778,6767.0
17.166666666666664,6768.0
17.38888888888889,6769.0
17.416666666666668,6770.0
17.194444444444443,6771.0
16.666666666666668,6772.0
16.22222222222222,6773.0
16.055555555555554,6774.0
16.055555555555554,6775.0
16.055555555555554,6776.0
15.916666666666666,6777.0
15.61111111111111,6778.0
15.083333333333332,6779.0
14.11111111111111,6780.0
12.63888888888889,6781.0
11.166666666666668,6782.0
9.694444444444445,6783.0
8.222222222222223,6784.0
7.583333333333333,6785.0
8.13888888888889,6786.0
9.138888888888888,6787.0
9.88888888888889,6788.0
10.194444444444445,6789.0
10.444444444444445,6790.0
10.944444444444445,6791.0
11.805555555555555,6792.0
12.916666666666666,6793.0
13.944444444444445,6794.0
14.666666666666666,6795.0
15.083333333333332,6796.0
15.25,6797.0
15.25,6798.0
15.194444444444445,6799.0
15.027777777777779,6800.0
14.777777777777779,6801.0
14.472222222222221,6802.0
14.083333333333334,6803.0
13.63888888888889,6804.0
13.166666666666666,6805.0
12.555555555555555,6806.0
11.61111111111111,6807.0
10.13888888888889,6808.0
8.666666666666666,6809.0
7.666666666666667,6810.0
7.472222222222221,6811.0
7.583333333333333,6812.0
7.638888888888888,6813.0
7.611111111111111,6814.0
7.527777777777778,6815.0
7.416666666666666,6816.0
7.444444444444445,6817.0
7.833333333333333,6818.0
8.63888888888889,6819.0
9.666666666666666,6820.0
10.666666666666666,6821.0
11.36111111111111,6822.0
11.583333333333334,6823.0
11.36111111111111,6824.0
10.638888888888888,6825.0
9.805555555555555,6826.0
9.527777777777777,6827.0
9.61111111111111,6828.0
10.083333333333332,6829.0
10.972222222222221,6830.0
11.61111111111111,6831.0
11.805555555555555,6832.0
11.638888888888888,6833.0
11.13888888888889,6834.0
10.166666666666666,6835.0
8.694444444444445,6836.0
7.222222222222222,6837.0
5.722222222222222,6838.0
5.305555555555556,6839.0
5.472222222222222,6840.0
5.861111111111112,6841.0
6.111111111111111,6842.0
6.138888888888889,6843.0
5.944444444444444,6844.0
5.444444444444445,6845.0
5.083333333333333,6846.0
5.0,6847.0
5.083333333333333,6848.0
5.138888888888888,6849.0
4.972222222222221,6850.0
4.166666666666667,6851.0
2.75,6852.0
1.2777777777777777,6853.0
0.3333333333333333,6854.0
0.0,6855.0
0.0,6856.0
0.0,6857.0
0.0,6858.0
0.0,6859.0
0.0,6860.0
0.0,6861.0
0.0,6862.0
0.0,6863.0
0.0,6864.0
0.0,6865.0
0.0,6866.0
0.0,6867.0
0.0,6868.0
0.0,6869.0
0.0,6870.0
0.0,6871.0
0.0,6872.0
0.0,6873.0
0.0,6874.0
0.0,6875.0
0.0,6876.0
0.0,6877.0
0.0,6878.0
0.0,6879.0
0.0,6880.0
0.0,6881.0
0.6111111111111112,6882.0
1.2222222222222223,6883.0
1.75,6884.0
2.1944444444444446,6885.0
2.5555555555555554,6886.0
2.888888888888889,6887.0
3.194444444444444,6888.0
3.5833333333333335,6889.0
4.083333333333333,6890.0
4.722222222222222,6891.0
5.5,6892.0
6.416666666666667,6893.0
7.416666666666666,6894.0
8.472222222222221,6895.0
9.472222222222223,6896.0
10.416666666666666,6897.0
11.277777777777779,6898.0
12.027777777777777,6899.0
12.694444444444445,6900.0
13.25,6901.0
13.694444444444443,6902.0
14.027777777777777,6903.0
14.249999999999998,6904.0
14.472222222222221,6905.0
14.63888888888889,6906.0
14.833333333333332,6907.0
15.0,6908.0
15.13888888888889,6909.0
15.277777777777777,6910.0
15.444444444444445,6911.0
15.638888888888888,6912.0
15.88888888888889,6913.0
16.25,6914.0
16.72222222222222,6915.0
17.305555555555554,6916.0
17.97222222222222,6917.0
18.638888888888886,6918.0
19.22222222222222,6919.0
19.63888888888889,6920.0
19.972222222222225,6921.0
20.194444444444446,6922.0
20.38888888888889,6923.0
20.5,6924.0
20.583333333333332,6925.0
20.555555555555554,6926.0
20.444444444444443,6927.0
20.13888888888889,6928.0
19.666666666666664,6929.0
19.055555555555554,6930.0
18.38888888888889,6931.0
17.77777777777778,6932.0
17.27777777777778,6933.0
16.916666666666664,6934.0
16.72222222222222,6935.0
16.666666666666668,6936.0
16.77777777777778,6937.0
17.055555555555554,6938.0
17.555555555555557,6939.0
18.22222222222222,6940.0
19.0,6941.0
19.888888888888886,6942.0
20.805555555555557,6943.0
21.77777777777778,6944.0
22.72222222222222,6945.0
23.583333333333336,6946.0
24.27777777777778,6947.0
24.72222222222222,6948.0
25.0,6949.0
25.166666666666664,6950.0
25.27777777777778,6951.0
25.416666666666664,6952.0
25.555555555555554,6953.0
25.75,6954.0
25.944444444444446,6955.0
26.166666666666668,6956.0
26.36111111111111,6957.0
26.583333333333332,6958.0
26.833333333333332,6959.0
27.13888888888889,6960.0
27.47222222222222,6961.0
